R,G,B
152,32,72
144,28,72
136,28,64
136,28,72
120,28,64
120,24,64
112,24,56
104,20,56
96,24,56
96,20,48
88,20,48
88,20,40
80,20,48
72,16,40
72,16,40
72,12,40
64,16,40
64,12,40
56,16,32
56,12,32
48,12,32
48,12,32
40,12,24
48,12,24
40,8,24
40,8,24
40,8,24
32,8,24
32,8,32
32,8,32
24,8,24
24,8,16
32,8,24
32,4,24
24,8,16
24,8,16
24,8,8
24,8,8
24,8,8
24,8,8
24,8,8
24,8,8
32,8,16
32,8,16
40,4,16
40,4,16
40,8,16
40,8,16
40,8,24
40,8,24
48,12,16
48,12,24
56,8,24
56,8,24
64,8,24
72,12,24
72,12,32
72,12,32
80,16,32
80,20,32
88,16,32
96,20,32
104,16,40
104,20,40
120,20,40
120,20,40
128,20,48
128,20,48
136,24,48
136,28,56
152,28,56
152,32,56
160,28,64
160,32,64
168,32,72
176,36,72
184,40,80
184,44,88
192,44,88
192,48,88
200,56,96
200,60,104
200,60,112
200,64,112
208,68,120
216,72,120
224,72,120
224,80,128
224,84,128
232,84,128
240,88,136
240,92,136
248,92,144
248,96,144
248,96,144
248,104,152
248,104,152
248,104,152
248,104,160
248,108,160
248,108,152
248,112,160
248,112,168
248,112,168
248,116,168
248,116,168
248,116,168
248,120,168
248,116,168
248,116,176
248,120,176
248,120,176
248,120,176
248,120,176
248,120,176
248,120,176
248,120,176
248,124,176
248,120,176
248,116,176
248,120,176
248,116,176
248,120,176
248,116,176
248,116,176
248,116,168
248,116,168
248,116,168
248,116,168
248,112,168
248,108,168
248,108,168
248,108,160
248,104,160
248,104,160
248,104,160
248,104,152
248,100,152
240,100,152
232,96,152
232,92,152
232,88,144
224,88,144
216,84,136
216,84,136
216,80,128
208,80,128
208,76,128
200,68,128
192,68,120
192,64,112
192,60,112
184,56,104
176,52,104
176,48,104
168,44,96
168,40,96
160,36,88
160,36,88
152,32,88
144,32,72
144,28,72
136,28,64
128,24,64
128,28,64
120,24,56
112,24,56
112,24,48
96,24,56
96,20,56
88,20,48
88,20,40
80,16,40
72,16,40
72,16,32
72,16,32
56,16,32
56,16,40
56,12,32
56,12,32
48,16,32
48,12,32
40,12,24
48,12,24
40,12,24
40,8,24
40,12,24
40,8,16
32,8,24
32,8,24
32,8,16
32,8,16
32,8,16
32,8,16
24,8,8
24,8,16
24,4,16
24,4,16
24,4,8
32,4,8
32,4,8
32,8,8
32,8,8
32,8,8
40,8,16
40,8,16
40,8,16
40,8,16
48,4,24
48,8,24
48,8,24
56,12,24
64,8,32
64,8,32
64,12,24
64,12,24
72,12,24
72,16,24
80,16,32
80,16,32
88,16,32
96,16,32
104,20,32
104,20,32
112,20,40
120,20,48
128,20,48
128,24,48
136,20,56
144,24,56
152,28,56
152,28,64
168,28,64
168,32,64
168,36,72
176,40,72
184,40,88
184,40,88
184,48,88
192,52,96
200,56,104
200,60,104
200,64,112
208,68,112
216,68,112
216,72,120
224,80,120
224,80,128
232,84,128
232,84,128
240,88,136
248,92,144
248,92,144
248,96,144
248,100,144
248,104,144
248,104,152
248,108,152
248,104,160
248,108,160
248,108,160
248,112,160
248,112,160
248,116,168
248,116,168
248,120,168
248,120,168
248,120,168
248,116,168
248,116,168
248,120,168
248,120,176
248,120,176
248,124,176
248,124,176
248,124,176
248,124,176
248,124,176
248,120,176
248,120,176
248,116,176
248,120,176
248,120,176
248,120,176
248,116,176
248,116,168
248,120,168
248,116,168
248,116,168
248,112,168
248,112,168
248,108,160
248,108,160
248,108,160
248,104,152
248,104,152
248,104,152
248,100,144
248,100,152
248,96,144
240,92,144
232,92,144
232,88,136
224,84,136
216,84,128
216,84,128
208,76,120
208,76,128
200,72,120
200,68,120
192,60,120
192,60,112
184,56,112
184,52,104
176,48,104
176,48,104
168,44,96
168,36,88
160,36,88
152,32,80
152,32,72
152,28,72
144,28,56
136,28,56
120,24,64
120,24,64
112,28,48
104,24,48
96,24,48
96,24,48
88,20,48
88,16,40
80,20,40
80,20,40
80,16,40
72,16,32
64,12,32
64,12,24
56,12,32
56,12,32
56,12,32
48,12,32
48,12,24
48,8,24
40,12,24
40,8,24
40,12,16
40,8,16
32,12,16
32,8,16
24,12,16
24,8,16
32,8,16
32,4,8
32,8,16
32,8,16
32,4,8
32,4,16
32,4,8
32,4,8
32,4,16
32,4,16
32,4,16
32,8,16
40,8,16
32,8,16
40,4,16
40,4,24
48,8,24
48,8,24
56,12,16
56,12,16
64,8,24
64,12,24
64,12,32
64,12,32
72,12,32
80,12,32
88,12,40
88,16,40
96,16,32
96,16,32
104,20,32
104,20,32
112,16,48
120,20,48
128,24,48
128,24,48
144,24,56
144,24,56
152,28,56
152,28,64
160,32,64
168,32,72
168,36,80
176,40,80
184,40,88
184,44,96
184,48,104
192,52,104
200,56,104
200,60,104
200,68,112
208,68,112
216,72,120
216,76,120
224,84,128
224,84,128
232,84,128
240,88,128
248,88,136
248,92,144
248,92,144
248,96,144
248,100,152
248,104,152
248,104,152
248,104,152
248,108,152
248,108,160
248,112,160
248,112,160
248,116,160
248,116,168
248,116,176
248,116,176
248,120,176
248,120,176
248,120,176
248,120,176
248,120,176
248,120,176
248,120,176
248,124,176
248,120,176
248,120,176
248,124,176
248,124,176
248,124,176
248,120,176
248,120,176
248,116,176
248,120,176
248,120,176
248,116,176
248,116,168
248,116,176
248,112,176
248,116,168
248,112,168
248,112,168
248,108,168
248,112,168
248,108,160
248,104,160
248,104,160
248,104,152
248,100,152
248,100,144
240,96,144
232,96,144
232,92,136
224,88,136
224,88,136
216,84,136
216,84,128
208,80,128
208,76,128
208,72,128
200,68,120
192,64,120
192,60,120
184,56,112
184,52,112
176,48,104
168,48,96
168,40,96
168,40,88
168,36,88
160,32,80
152,32,80
152,32,72
144,32,64
136,28,56
128,28,56
128,24,56
112,24,56
112,24,56
96,24,48
96,24,48
88,24,48
88,20,40
80,20,40
80,16,40
80,16,32
72,12,32
64,16,32
64,12,32
64,12,32
64,12,32
48,12,24
48,12,32
48,12,32
40,8,24
40,8,24
40,8,24
40,12,24
40,8,24
32,12,16
32,12,16
32,8,16
32,8,16
24,4,16
24,4,16
24,8,16
24,8,16
24,4,16
24,4,16
32,4,16
32,8,16
32,4,16
32,4,16
32,8,16
32,8,16
40,4,16
40,8,16
40,4,24
40,4,24
48,8,24
48,8,24
56,8,16
56,12,24
56,12,24
64,12,24
64,12,32
64,12,32
72,12,32
80,12,32
88,16,32
88,16,32
96,12,32
96,16,40
104,20,40
104,20,48
120,20,48
120,20,48
128,24,48
128,24,48
144,24,48
144,28,56
152,28,56
152,32,56
168,32,72
168,32,72
176,36,88
176,40,88
176,44,88
184,48,96
184,52,96
192,56,104
200,60,104
200,64,104
208,68,112
208,72,112
216,76,120
216,80,120
224,80,128
232,80,128
240,88,128
240,88,136
248,92,144
248,92,144
248,96,144
248,100,152
248,100,152
248,104,152
248,104,152
248,104,160
248,108,160
248,112,160
248,112,160
248,116,160
248,116,168
248,116,168
248,120,176
248,120,176
248,120,176
248,120,176
248,120,176
248,120,176
248,124,176
248,124,176
248,124,176
248,124,176
248,120,184
248,124,184
248,124,184
248,124,184
248,124,184
248,124,184
248,124,184
248,120,184
248,124,176
248,120,176
248,120,176
248,116,176
248,120,168
248,116,176
248,116,168
248,116,160
248,116,168
248,112,168
248,108,168
248,108,168
248,104,168
248,104,160
248,104,152
248,104,152
248,100,152
248,96,152
232,96,152
232,92,144
224,92,136
224,88,136
216,84,136
216,80,128
208,80,128
208,76,128
200,76,120
200,72,112
192,64,112
192,64,112
184,60,104
184,56,104
176,48,104
176,44,104
168,40,96
168,36,96
160,36,88
160,36,88
144,36,80
144,32,72
136,32,64
136,28,64
128,24,56
120,24,56
112,24,56
112,20,56
96,24,48
96,20,48
88,20,48
80,16,48
80,20,40
80,16,40
72,16,32
72,12,40
64,16,40
64,12,32
56,16,32
56,12,32
48,16,24
48,12,32
48,12,32
48,8,32
40,12,24
40,12,24
40,8,24
40,8,24
32,8,24
32,8,24
32,8,16
32,8,16
24,8,24
24,4,24
24,8,16
24,8,16
24,4,16
24,4,16
24,8,16
32,8,16
32,8,16
32,8,16
32,8,16
32,8,16
40,4,8
40,8,16
40,8,24
40,8,24
48,8,16
48,8,16
48,12,24
56,12,24
56,8,24
56,12,24
64,12,24
64,12,24
80,12,24
80,12,32
88,16,32
88,16,32
96,16,32
96,20,40
104,16,48
104,20,48
120,16,48
120,20,48
128,20,56
136,24,56
144,20,56
152,28,56
160,32,64
160,32,64
168,32,72
168,36,72
168,36,80
176,44,88
184,44,96
184,44,96
192,52,96
192,56,96
200,60,104
200,64,104
208,72,112
208,72,120
216,76,120
216,80,120
224,80,128
232,84,128
240,84,136
240,88,136
248,96,144
248,96,144
248,96,144
248,100,152
248,104,152
248,104,152
248,104,152
248,104,160
248,108,160
248,112,168
248,112,168
248,116,168
248,116,168
248,116,168
248,116,168
248,120,176
248,120,176
248,120,176
248,124,176
248,124,176
248,124,176
248,124,176
248,124,176
248,124,176
248,124,176
248,124,176
248,124,176
248,124,176
248,124,176
248,124,184
248,120,184
248,124,184
248,120,176
248,120,176
248,120,176
248,120,176
248,120,176
248,116,176
248,116,168
248,112,168
248,112,168
248,112,160
248,108,168
248,108,168
248,108,168
248,104,160
248,104,160
248,100,160
248,100,152
248,96,152
240,92,152
232,92,144
232,88,136
232,88,136
224,88,136
216,80,128
208,80,128
208,76,128
208,76,128
200,68,120
200,64,120
192,64,112
184,60,112
184,56,104
176,48,104
176,48,104
168,44,96
168,40,96
168,40,80
160,36,80
152,36,72
144,32,72
136,32,64
136,28,64
128,28,56
128,24,56
112,24,56
112,24,56
96,24,48
96,24,48
88,20,48
88,20,40
80,20,40
80,16,40
72,16,48
72,16,48
64,16,40
64,12,40
56,16,32
56,16,32
48,16,24
48,12,24
40,12,16
48,12,16
40,12,16
40,12,16
40,12,24
40,8,24
32,12,16
32,12,16
32,8,16
32,8,16
24,8,24
24,8,16
24,8,16
24,8,16
24,4,16
24,4,16
24,4,16
24,4,16
32,4,8
32,4,16
32,8,16
32,8,16
40,8,16
32,12,16
40,8,16
40,8,16
40,8,16
48,8,24
56,8,24
56,12,24
64,8,24
64,8,24
72,12,24
72,12,24
72,12,24
72,16,24
88,16,32
88,16,40
96,16,40
96,16,40
104,16,40
104,20,40
120,16,48
120,20,48
136,20,48
136,24,48
144,24,56
152,28,56
152,28,72
152,32,72
160,32,72
168,36,80
168,40,80
176,44,80
184,44,88
192,52,96
192,52,96
192,56,104
200,60,104
200,68,112
208,68,112
216,72,120
216,76,120
224,80,120
232,80,128
232,84,128
240,88,136
248,92,136
248,92,144
248,96,144
248,100,144
248,100,144
248,104,144
248,104,152
248,104,160
248,108,160
248,112,160
248,112,160
248,112,160
248,116,168
248,116,168
248,120,168
248,120,176
248,120,176
248,120,176
248,120,176
248,124,176
248,124,176
248,124,176
248,124,176
248,124,176
248,124,176
248,124,176
248,128,176
248,124,176
248,124,176
248,124,184
248,124,184
248,124,184
248,124,184
248,120,176
248,120,176
248,124,176
248,120,176
248,120,176
248,120,176
248,116,168
248,116,160
248,112,168
248,112,168
248,112,168
248,108,168
248,108,168
248,104,160
248,104,152
248,104,152
248,100,152
248,96,144
240,96,144
240,92,144
232,92,144
232,92,136
224,84,136
216,80,136
216,80,128
208,76,128
208,72,128
200,68,120
192,64,120
192,64,120
184,60,112
184,56,112
176,52,104
176,48,96
168,44,104
168,40,96
160,36,88
160,32,80
152,36,80
144,32,72
144,28,64
144,28,64
128,28,56
120,24,56
120,24,64
112,20,56
104,24,56
104,20,56
88,20,48
88,16,48
88,20,40
80,16,40
72,16,40
72,16,40
64,16,32
64,16,32
56,12,32
56,16,32
48,16,24
48,12,24
48,12,16
48,8,16
40,12,16
40,8,16
40,12,24
40,8,24
40,8,16
32,8,16
32,8,16
32,8,8
24,8,16
24,8,16
24,8,16
24,8,8
24,8,16
24,8,16
24,4,16
24,4,16
32,4,8
32,4,8
32,4,8
32,8,16
32,8,16
32,8,16
40,8,16
40,12,16
40,8,24
48,12,24
56,8,16
56,12,16
64,8,24
64,12,24
72,12,24
72,12,24
72,16,24
72,16,32
80,16,40
80,16,40
96,12,40
104,16,40
112,20,40
112,20,40
128,16,40
128,20,40
136,24,48
136,24,48
144,24,56
144,28,56
160,32,64
160,32,64
168,32,72
168,36,72
176,36,80
176,44,88
184,44,88
184,48,96
192,52,104
192,56,104
200,60,112
200,68,112
216,72,112
216,72,120
216,76,120
224,80,128
224,84,128
232,88,128
240,88,136
240,92,136
248,96,136
248,96,144
248,100,152
248,100,152
248,104,152
248,104,152
248,108,160
248,112,160
248,116,160
248,112,160
248,112,152
248,116,160
248,116,168
248,120,168
248,120,168
248,120,176
248,120,176
248,124,176
248,124,184
248,124,184
248,124,184
248,124,184
248,124,184
248,124,184
248,128,184
248,128,184
248,128,184
248,124,184
248,124,184
248,124,184
248,124,184
248,124,184
248,120,184
248,120,176
248,120,176
248,120,176
248,120,176
248,120,176
248,116,168
248,116,168
248,116,168
248,112,160
248,112,168
248,108,168
248,108,160
248,104,160
248,104,160
248,104,152
248,100,152
248,100,152
240,96,144
240,92,144
232,92,144
224,92,136
224,88,144
216,84,136
216,80,128
208,80,128
208,72,120
200,68,120
192,68,120
192,64,120
192,56,120
184,52,112
176,48,104
176,48,104
168,44,96
168,40,88
160,36,88
160,32,80
152,32,72
144,32,72
144,28,72
144,24,72
128,28,64
128,24,56
120,24,64
120,20,56
104,20,48
104,20,48
96,20,48
88,16,48
80,20,40
80,16,40
72,16,40
72,12,40
64,16,32
64,16,32
56,12,24
56,12,32
48,16,32
48,12,32
48,12,24
48,12,24
40,12,24
40,8,24
32,8,24
40,8,24
32,8,24
32,8,24
24,8,16
24,8,16
24,8,16
24,8,16
24,8,8
24,8,8
24,4,16
24,8,16
24,4,8
24,8,8
32,8,0
32,8,0
32,8,16
32,8,16
40,4,16
40,4,16
40,8,24
40,8,24
48,8,24
48,8,24
56,8,24
56,8,24
64,8,24
64,8,32
72,12,24
72,12,24
80,16,32
80,16,32
88,12,40
88,16,40
104,16,40
104,16,40
112,16,40
112,20,40
128,16,40
128,20,48
136,20,48
136,24,56
144,24,56
152,24,64
160,28,56
160,32,56
168,32,72
168,36,72
176,40,80
176,44,80
184,48,88
192,52,96
192,52,104
200,56,104
200,60,112
200,64,112
216,72,120
216,72,120
224,76,120
224,80,128
232,80,128
232,84,128
240,88,136
240,92,136
248,100,144
248,100,144
248,100,152
248,104,152
248,108,152
248,108,152
248,112,152
248,112,160
248,116,160
248,116,160
248,116,160
248,116,168
248,120,176
248,120,176
248,124,176
248,124,176
248,120,176
248,124,176
248,124,176
248,124,176
248,128,184
248,128,184
248,124,184
248,124,184
248,128,184
248,128,184
248,128,176
248,128,184
248,128,184
248,124,184
248,124,176
248,120,184
248,120,184
248,120,184
248,124,184
248,120,184
248,120,184
248,120,176
248,120,176
248,116,176
248,116,168
248,112,168
248,112,168
248,112,160
248,108,160
248,108,160
248,108,160
248,104,152
248,104,152
248,100,144
240,96,152
240,96,144
232,92,152
224,88,144
224,88,144
216,84,144
216,80,136
208,76,136
208,76,128
200,72,128
200,64,120
200,64,120
192,60,112
184,52,112
176,52,104
176,48,104
176,44,96
168,40,96
160,32,88
160,32,88
144,36,80
144,32,72
136,28,64
136,28,64
128,28,64
120,24,56
120,20,64
112,20,64
104,20,64
104,20,56
96,20,56
88,16,48
80,20,40
80,20,40
72,16,40
72,16,40
64,16,32
64,16,32
56,16,24
56,16,24
48,16,24
48,12,24
48,12,24
40,12,24
40,8,24
40,8,24
32,12,16
32,12,16
40,8,16
40,8,16
32,8,24
32,8,24
32,4,16
32,8,16
24,8,16
24,8,16
24,4,8
24,4,8
24,4,0
24,8,8
32,4,8
32,8,8
32,8,16
32,8,16
40,4,16
40,8,16
48,8,16
40,8,16
48,8,16
48,8,24
56,8,24
56,12,24
56,12,24
64,12,24
64,12,24
72,16,24
80,12,24
80,16,24
88,16,32
88,16,40
104,16,40
104,16,40
112,20,48
112,20,48
120,20,48
120,20,56
136,24,48
136,24,56
152,24,64
152,24,64
160,28,64
160,28,64
168,32,72
168,36,72
176,40,80
176,44,88
184,44,96
184,48,96
192,52,104
192,56,112
200,60,112
208,64,112
216,68,120
216,72,120
216,76,120
224,80,128
224,80,128
232,84,128
232,88,136
240,92,136
248,100,144
248,100,144
248,100,152
248,104,152
248,104,152
248,108,152
248,108,152
248,112,152
248,116,160
248,116,160
248,116,168
248,120,168
248,120,168
248,124,176
248,124,176
248,124,176
248,120,176
248,124,176
248,124,176
248,124,176
248,128,184
248,128,184
248,128,184
248,128,184
248,124,184
248,128,184
248,128,184
248,128,184
248,124,184
248,124,184
248,124,184
248,124,184
248,124,184
248,124,184
248,124,184
248,120,184
248,124,176
248,120,176
248,120,176
248,116,176
248,116,176
248,112,176
248,116,168
248,112,168
248,108,168
248,108,160
248,108,160
248,104,152
248,104,152
248,100,152
240,96,152
240,92,152
232,92,144
232,88,144
224,88,136
224,84,136
216,80,128
208,76,128
208,76,120
200,72,120
200,64,120
192,64,120
192,60,112
184,56,104
176,52,104
176,48,96
168,44,96
168,40,88
160,36,88
160,32,88
152,36,80
144,32,72
136,32,64
136,28,64
128,28,64
128,24,64
112,24,48
112,20,56
104,24,56
104,20,56
96,20,56
96,20,48
88,20,40
80,20,32
72,16,40
72,16,40
64,16,32
64,16,32
56,16,24
56,16,24
48,12,24
48,12,24
48,12,24
48,12,24
48,8,24
40,8,24
40,12,16
40,12,16
32,8,16
32,8,16
24,8,16
32,8,16
32,8,16
32,4,16
24,8,16
24,4,16
24,4,16
24,4,24
24,4,8
24,8,8
32,4,8
32,4,16
32,8,16
24,8,16
40,4,16
40,8,16
40,8,16
40,12,16
48,8,24
48,8,24
48,12,16
56,16,16
56,12,24
64,12,24
64,12,24
64,16,32
80,12,24
80,12,32
80,12,40
88,12,40
96,16,48
96,16,48
104,16,48
104,20,48
120,16,48
120,20,56
136,20,48
144,24,56
152,20,56
152,28,64
160,28,64
160,32,64
168,36,64
168,40,72
176,36,88
176,44,96
184,44,104
184,48,104
192,56,112
192,56,112
200,60,112
208,64,120
208,72,112
216,76,120
216,76,120
224,84,120
224,84,136
232,84,136
240,88,136
240,92,144
248,96,144
248,100,144
248,100,144
248,104,152
248,104,152
248,104,152
248,112,152
248,112,160
248,116,168
248,116,168
248,116,168
248,120,168
248,120,168
248,120,176
248,120,176
248,120,176
248,124,176
248,124,176
248,124,176
248,124,184
248,128,184
248,128,184
248,128,184
248,128,184
248,128,184
248,128,184
248,124,184
248,128,184
248,128,176
248,128,184
248,124,184
248,124,184
248,124,184
248,124,184
248,124,176
248,120,184
248,124,176
248,120,176
248,120,168
248,120,168
248,116,168
248,112,168
248,116,160
248,112,160
248,112,160
248,108,160
248,108,160
248,104,152
248,104,152
248,100,144
248,96,152
240,96,144
232,92,144
232,88,136
224,88,136
216,84,128
216,80,128
208,76,128
208,76,120
200,72,120
200,64,120
200,64,120
192,60,112
184,56,104
184,52,104
176,48,96
168,44,96
168,40,88
160,40,88
160,36,80
152,32,72
152,32,72
136,32,64
136,28,64
128,28,64
128,24,64
112,24,48
112,24,48
104,24,56
104,20,56
96,24,48
96,20,48
88,20,48
80,16,40
72,20,32
72,16,32
64,16,32
64,16,32
56,16,32
56,16,32
48,12,24
48,12,24
48,12,24
48,12,24
40,12,24
40,8,24
40,8,24
40,8,24
32,8,24
32,8,24
32,8,16
32,8,16
24,8,8
24,8,8
16,8,16
24,12,16
24,4,16
24,4,24
24,4,16
24,4,16
32,8,16
32,8,16
24,4,16
32,8,16
40,8,16
40,8,16
40,8,16
40,8,16
48,8,16
48,12,16
48,12,24
56,12,24
64,8,24
64,8,24
72,12,24
72,12,24
80,12,24
80,16,32
88,12,40
88,16,40
96,12,40
96,16,48
104,16,48
104,20,48
128,16,48
128,20,48
136,20,48
136,24,56
144,24,56
152,28,56
160,28,64
160,28,64
168,36,64
176,40,72
176,36,88
176,40,96
184,44,96
192,48,96
192,52,104
200,56,104
200,64,112
200,64,112
216,76,112
216,76,112
224,76,120
224,80,128
224,84,136
232,88,136
240,88,136
240,96,136
248,96,136
248,100,144
248,100,144
248,104,144
248,104,152
248,104,160
248,112,160
248,112,160
248,116,160
248,116,168
248,116,168
248,120,168
248,120,168
248,120,168
248,124,176
248,124,176
248,124,176
248,128,184
248,124,184
248,124,184
248,128,184
248,128,184
248,128,184
248,128,184
248,128,184
248,128,184
248,128,184
248,128,184
248,128,184
248,128,176
248,124,184
248,124,184
248,124,184
248,124,176
248,124,176
248,120,176
248,120,176
248,120,176
248,124,176
248,120,176
248,116,168
248,116,168
248,112,168
248,112,168
248,112,160
248,108,160
248,108,160
248,104,160
248,104,152
248,100,152
248,100,144
248,96,144
232,92,144
232,88,144
224,88,136
216,84,136
216,80,128
216,76,128
200,76,120
200,72,120
200,68,120
192,60,120
192,60,112
184,56,112
184,52,112
176,44,104
168,44,104
168,40,96
168,36,88
160,32,80
152,32,72
152,32,72
144,28,64
144,28,56
128,28,64
128,28,56
112,28,56
112,24,48
104,24,56
104,20,48
96,24,48
96,20,48
88,20,48
88,20,48
80,16,32
80,12,32
72,16,32
72,12,24
56,16,32
56,12,32
48,12,32
48,12,32
48,8,24
48,8,24
40,12,24
40,12,24
40,8,24
40,8,16
40,8,24
40,8,24
32,8,16
32,8,16
32,8,16
32,8,8
24,8,16
24,8,16
24,4,16
24,4,16
24,4,16
32,4,16
32,4,8
32,4,16
32,8,16
32,8,16
40,8,16
40,8,16
40,8,16
40,8,16
48,8,16
48,8,16
48,12,24
56,12,24
64,8,24
64,8,24
72,12,24
72,12,32
80,12,32
80,16,32
80,12,40
88,16,40
96,16,40
96,20,40
104,16,40
112,20,48
128,20,48
128,20,48
136,24,48
136,28,56
144,24,64
152,28,64
152,28,64
160,32,64
168,32,72
168,36,72
176,40,88
176,44,88
192,44,88
192,48,96
192,52,104
200,56,104
200,64,104
208,68,112
216,72,120
216,72,120
224,80,120
224,80,128
232,84,128
232,88,136
240,88,136
248,92,144
248,96,136
248,100,144
248,100,152
248,104,152
248,104,160
248,108,160
248,108,160
248,112,160
248,112,160
248,116,168
248,116,168
248,116,168
248,120,168
248,120,168
248,124,176
248,124,176
248,124,176
248,124,184
248,124,184
248,124,184
248,128,184
248,128,184
248,128,184
248,128,184
248,128,184
248,128,184
248,128,184
248,128,184
248,128,184
248,128,184
248,124,176
248,124,184
248,124,176
248,124,176
248,124,176
248,120,176
248,120,184
248,120,184
248,120,184
248,120,176
248,116,176
248,116,168
248,112,168
248,112,168
248,112,168
248,108,160
248,108,160
248,104,152
248,104,152
248,100,152
248,104,152
240,96,144
232,92,144
232,88,136
224,88,136
216,84,128
216,80,136
216,76,128
208,76,128
200,72,120
200,68,112
192,60,112
192,60,104
184,56,104
176,52,104
176,48,104
168,44,96
168,40,96
168,32,88
160,32,88
152,32,80
152,32,72
144,32,72
136,28,64
128,28,64
128,28,64
120,24,56
112,20,56
104,24,56
104,20,48
96,20,48
96,20,48
88,20,48
88,16,40
80,16,40
80,16,40
72,16,32
72,16,32
64,12,32
64,12,32
56,12,32
56,12,32
48,12,24
48,8,24
48,12,24
40,8,24
40,8,24
40,8,24
32,4,16
32,8,16
32,8,16
32,8,16
24,8,16
24,12,16
24,8,24
24,4,16
24,4,16
24,4,16
24,4,8
24,4,8
32,4,16
32,4,16
32,8,8
32,8,16
40,8,16
40,8,16
40,8,16
40,8,16
48,8,16
48,8,16
56,12,24
56,12,24
64,8,24
64,12,24
72,12,32
72,12,32
80,12,32
80,16,40
88,16,40
88,16,40
96,12,40
96,16,40
112,16,40
112,20,40
120,16,48
128,20,56
136,24,56
136,24,56
144,24,64
152,28,64
160,28,64
160,32,64
168,32,72
168,36,72
176,40,80
176,48,88
192,48,96
192,48,96
200,56,104
200,60,104
200,64,104
200,68,112
216,72,120
216,72,120
224,76,120
224,80,128
232,84,128
240,88,136
248,88,136
248,92,144
248,96,144
248,100,144
248,100,152
248,108,152
248,108,160
248,108,160
248,108,152
248,112,160
248,112,160
248,116,160
248,120,168
248,120,168
248,120,168
248,120,176
248,120,176
248,124,184
248,124,176
248,128,176
248,128,176
248,128,184
248,128,184
248,128,184
248,132,184
248,128,184
248,128,184
248,128,184
248,128,184
248,128,184
248,128,184
248,128,184
248,128,184
248,124,184
248,124,184
248,124,176
248,124,184
248,120,176
248,124,176
248,120,176
248,120,176
248,120,168
248,116,168
248,116,168
248,116,168
248,112,168
248,112,160
248,108,160
248,108,160
248,108,160
248,104,160
248,100,160
248,100,152
248,100,152
240,96,144
240,92,144
224,88,136
224,84,128
216,80,136
216,76,128
208,76,128
200,68,120
200,64,112
192,64,112
192,60,112
192,56,104
184,52,104
176,48,104
176,44,96
168,44,88
168,36,88
160,32,80
152,36,72
152,32,72
136,28,64
136,24,72
128,28,72
128,24,64
120,24,56
112,24,56
104,24,56
104,24,48
96,20,48
96,20,48
88,20,40
